gene_id	gene_name	Id1_AA	Id2_AA	Id3_control	Id4_control	baseMean_AA_vs_control	log2FoldChange_AA_vs_control	lfcSE_AA_vs_control	pvalue_AA_vs_control	padj_AA_vs_control
ENSG00000250318	AC003072.1	3.495802407194501	3.3647354775561262	3.0673345152990033	3.268502019040978	10.203953099789613	0.5569273396877916	0.753799785979856	0.2104364256265699	0.360706435085048
ENSG00000223695	FO393418.1	1.4252308236808024	1.4291748666042077	1.4731443916056206	1.6726563554490408	2.9842139043509652	-0.38516596872546016	0.8580586574314941	0.21418382103255856	0.3644755191808285
ENSG00000184068	SREBF2-AS1	2.3861516649409182	2.3956395775201327	2.581058210774432	2.5955236572016864	5.780292812962589	-0.4958404116096533	0.8239398479687733	0.21960414457074814	0.3724367586976878
ENSG00000229891	LINC01315	4.8140756738334805	4.491849239583115	4.328158222259309	4.407368819156984	23.459474165698758	0.5039621677795498	0.5553611299718922	0.23080828808977988	0.39012040613154714
ENSG00000189269	DRICH1	1.5809563502522592	1.5919754549622727	1.4517010203151348	1.4481499229005677	2.9256880449608564	0.37578152580012797	0.8473676124143404	0.23385197188600299	0.3938439968534258
ENSG00000182944	EWSR1	11.698593787770873	11.721638507873871	11.596570186869235	11.636074224979449	3245.2412226435035	0.09538890584708994	0.08051812509036972	0.23458038856409227	0.3938439968534258
ENSG00000266320	MIR3909	0.8981683561856914	0.9393830545950592	1.0200426311538069	1.04820336525258	2.02875284371058	-0.29693341252709016	0.838236180851663	0.23763645561991584	0.39632392266178657
ENSG00000234009	RPL5P34	1.7462902391605106	1.5252011482426895	1.5297159182594113	1.443768797043976	3.122391575195457	0.35247023452990794	0.8441650397719251	0.23734094327213015	0.39632392266178657
ENSG00000182841	RRP7BP	7.011144108568757	7.107916831728037	6.708833526353655	6.898264684053767	123.01409895838	0.2985263000830398	0.2708729278141291	0.24160858847724592	0.40161427621052137
ENSG00000266533	MIR3619	3.0215218884660966	3.072516362595633	2.8227222672678063	2.8470983756622656	7.852584750496079	0.4971744238909254	0.7664936962835432	0.24432636240504677	0.40479153111331184
ENSG00000226085	UQCRFS1P1	4.221528709345588	4.113193808695694	4.226720371331826	4.645259644813933	20.54517036009687	-0.49260935412136136	0.5879623246149596	0.24753513776049937	0.40875868143345623
ENSG00000279278	AC245060.6	1.3242466401915989	1.3280269137864522	1.371463514957247	1.5382719521479553	2.7375383031565956	-0.3390161632215208	0.8347597861602465	0.2560122361979722	0.42137095925043294
ENSG00000230769	Z98048.1	1.5823773804765773	1.5936418776554402	1.4905593909637118	1.406580773185488	2.9429050026791046	0.33804323682008564	0.8342342379815918	0.2576304724596054	0.42240490767873534
ENSG00000237037	NDUFA6-DT	2.890779528764749	2.8347541156844516	3.0819667468253	3.0610325253618367	8.013648098611004	-0.47743606757600243	0.7530958340108425	0.25832332003460506	0.42240490767873534
ENSG00000128203	ASPHD2	5.853684746085512	5.806194305944045	5.529775410220277	5.5861943460026575	52.26240437092556	0.37691742644910564	0.3865494390294972	0.26666539490233965	0.4346299618213458
ENSG00000272720	AL022322.1	2.7632740353337417	2.695447291965952	2.5700324672684394	2.523296058814537	6.357742499326344	0.4463001663820159	0.7808303004523275	0.27071588666567253	0.43838508098763745
ENSG00000100393	EP300	10.95237840598728	11.020240671654387	11.17535401539618	11.002172474543492	2105.7876355993803	-0.10636440091791921	0.097304118770671	0.2700779768548301	0.43838508098763745
ENSG00000128274	A4GALT	5.0637608926722475	5.427129972328947	5.151890347597798	4.754511037647105	35.582300499320574	0.42145964868578734	0.48277677921965007	0.2810200771386864	0.4536079701724134
ENSG00000100379	KCTD17	6.7718596054425335	6.56190187748747	6.840603401675789	6.973478188101041	111.33940440335265	-0.2822620428549753	0.28357801970369867	0.2851970766361665	0.45887478356203715
ENSG00000244752	CRYBB2	1.2344594422174584	1.2381364528076721	1.4279814118570469	1.2759724311804037	2.5597305328352187	-0.30293520305314836	0.8190783957313236	0.29450883835646474	0.4723432487378444
ENSG00000207751	AP000553.1	0.8065343095205646	1.0676721331137178	0.8521540528028615	0.8074691313531566	2.0165018942793598	0.22713802864986507	0.8167946369282298	0.3015123779446691	0.4820357125102672
ENSG00000239713	APOBEC3G	2.542121921469107	2.625315205022706	2.738698482662244	2.782960139999551	6.527713938547455	-0.40965269256408965	0.7592308073894649	0.3043508163347206	0.4850289200000944
ENSG00000229955	Z98749.1	2.49877498694654	2.4546341248149575	2.2829698385053616	2.3501780587370296	5.36095779094918	0.38474611144143944	0.7766297637069473	0.31511053886604135	0.5001646899494686
ENSG00000100403	ZC3H7B	9.800862960267796	9.824763081499315	9.889015989483655	9.957305600896511	935.3799816198576	-0.11460542283137698	0.11562773044113021	0.31584104923103895	0.5001646899494686
ENSG00000234913	AC016027.2	3.379517912556175	3.5949943919875147	3.6139843592773597	3.801901449911493	12.500603165834939	-0.42388982573546174	0.6617556598533987	0.31885288122238215	0.5033463722441379
ENSG00000244723	ASLP1	2.358285231098977	2.477434575098783	2.6220330895906754	2.541836283518422	5.81892847910144	-0.3745300840540587	0.7641906616011763	0.3279306965478981	0.5160539487995136
ENSG00000128394	APOBEC3F	5.818850539979039	5.706592482512118	6.097096976429361	5.899380421125594	59.52789761278031	-0.3151911180182405	0.3674664354635687	0.3326182463292495	0.52179487392901025
ENSG00000236499	LINC00896	3.4781608677214715	3.3982590959002663	3.2564515150214026	3.2393669064481165	10.300869703500295	0.4082622930757658	0.6797623206464873	0.3361482801528485	0.5240572566358073
ENSG00000184436	THAP7	6.158911211598575	6.065260624210617	6.2400657468039915	6.43466416581517	75.41009588044426	-0.2896646411442019	0.332164941939626	0.33604467235705143	0.5240572566358073
ENSG00000100109	TFIP11	8.406700255278196	8.43934821166279	8.611198974135219	8.52416805386132	361.5508345861141	-0.15520137696816977	0.16765361655841032	0.3428317301157092	0.5328220697154367
ENSG00000183628	DGCR6	2.033832785689902	1.9828568908960795	1.9182524330397106	1.8345644917997612	3.9187755923371412	0.321342698359933	0.7870461114026441	0.34776125946722514	0.5341259229632209
ENSG00000184470	TXNRD2	6.813599039579256	6.883403272318933	6.53386238007867	6.737292353685072	107.70562372394909	0.25048117011217813	0.2855503916269458	0.34830088130819187	0.5341259229632209
ENSG00000213888	LINC01521	3.5109839737145485	3.511740920040896	3.313465732131465	3.328927967233812	10.815639614309637	0.40044475339830393	0.667801735071948	0.34565667951983514	0.5341259229632209
ENSG00000100387	RBX1	8.81080574058178	8.767689563593652	8.470715961204464	8.792400659641041	421.06330364124767	0.1561269689645113	0.16974390153915742	0.34738701053563475	0.5341259229632209
ENSG00000273424	AL008582.1	0.8096614776556003	0.6760326881627149	0.6783677228818412	0.635943482926626	1.677521394985491	0.21248566849977382	0.8074448834296001	0.3489906428923037	0.5341259229632209
ENSG00000198832	SELENOM	3.363502202726463	3.2799967038432722	3.096972773110905	3.183697840440639	9.536736209898656	0.3897571042480813	0.688633885513582	0.3531589527639272	0.5376945825454562
ENSG00000205853	RFPL3S	2.6639628784306684	2.641820770536998	2.8212086358007435	2.803441489395378	6.759860563621505	-0.3686484301629438	0.7330446489824252	0.3534645662151405	0.5376945825454562
ENSG00000225450	AL021707.1	1.9848233198627858	2.0285411557259603	2.1751042406969314	2.0964700269635337	4.297046634496968	-0.3196527094335686	0.7731381664408563	0.3639870772424721	0.5520287395036888
ENSG00000267338	AP000365.1	0.5373028673235671	0.5014324791780849	0.581296495934599	0.611973470881305	1.5004631361838687	-0.19998005578474215	0.8049025551707586	0.369726254843893	0.5590439154567297
ENSG00000100038	TOP3B	7.696695432123147	7.89936210821046	7.927444634470406	7.989640864684522	236.16246056518665	-0.1732119922743576	0.20470398273404278	0.38054874021710505	0.5734908479548783
ENSG00000279175	AL033543.1	4.308274362933921	4.323877863194557	4.141801515838037	4.08334810495427	18.75404948551376	0.36342698477982305	0.5611743272604978	0.3815656239381062	0.5734908479548783
ENSG00000231993	EP300-AS1	1.0506203402857917	1.0540967849545955	1.056675123644551	1.2307373778209698	2.2269701430496083	-0.23490303674793206	0.7967349814664966	0.3831575544630888	0.5741644547476733
ENSG00000272578	AP000347.1	4.8425820263787065	4.933572885096915	5.09420498901799	5.105250983828401	32.15230530992905	-0.32334282267479353	0.4620365240071613	0.392548671547512	0.5795865679907384
ENSG00000250479	CHCHD10	6.881653579956636	6.823043148367888	7.096415097007483	6.971703768088748	123.55848553558806	-0.21450727502533617	0.26631564831679466	0.3914009759709055	0.5795865679907384
ENSG00000100335	MIEF1	9.987971232459246	9.95948110936962	10.056230384336184	10.073291012203835	1038.354196411393	-0.09373334928692674	0.11067259433314107	0.3917776497458259	0.5795865679907384
ENSG00000261251	Z97055.2	2.2896305814268088	2.463449579763576	2.1101505093277275	2.333857169705259	5.14703730299633	0.2986939472352332	0.7691721615533532	0.39140053622717225	0.5795865679907384
ENSG00000100288	CHKB	2.978425762761035	3.0980940049776415	3.379085215906663	3.0261882554098247	9.132465280120334	-0.34946348858183923	0.6974276834695278	0.3881438062511179	0.5795865679907384
ENSG00000264757	MIR3198-1	1.9457304059991725	1.8617226428672293	1.7941436941150102	1.7882937347036634	3.6511858724236443	0.2866035394456212	0.77466476735239	0.39375577176654286	0.5796639220727405
ENSG00000241832	CECR3	0.5110098624760475	0.47317773499351495	0.6698315493259918	0.47299437787639126	1.5521140093386134	-0.17204907821282342	0.8023085638475836	0.39505859770824303	0.5798813334781813
ENSG00000266594	MIR4766	0.5040064458223315	0.6141513271122605	0.4687809465968484	0.5063530404473643	1.48081786475089	0.18280883187193284	0.799980682437544	0.40371380535222184	0.589140495019812
ENSG00000167077	MEI1	0.5449138250880872	0.5855202642635081	0.4746205088646927	0.5121177370679406	1.463096317331166	0.18554678488779683	0.7998807602222611	0.40285752849710926	0.589140495019812
ENSG00000273145	BX537318.1	3.2458460200880883	3.3305375613748387	3.525854573374455	3.387560448985967	10.553733360013243	-0.34317455374127587	0.6582373357896323	0.4063542712824069	0.5912749106775892
ENSG00000207696	MIR659	1.1736567576168595	1.1480064660091418	1.07690846846722	1.0737239601033883	2.1922913057948334	0.22913060902805063	0.7905740644693342	0.40809352902416457	0.5920894554050018
ENSG00000100058	CRYBB2P1	6.8790034818722825	7.025845947540675	6.658275620485995	6.880949301473983	116.9623221772228	0.2118823497558446	0.27753063176162535	0.41649464079669246	0.6025369155041488
ENSG00000224003	YES1P1	1.1584189999197725	1.1327938395391683	1.02119224538995	1.0956766745209392	2.1750743480765853	0.21114933823399917	0.7905281457550541	0.42401028310108757	0.6098944473259197
ENSG00000130943	PKDREJ	0.5818697417782027	0.48360925624243695	0.4857870414422256	0.44482362307804485	1.4448701802099662	0.17220584083281484	0.7967573572845141	0.4238427683750538	0.6098944473259197
ENSG00000235776	AC000089.1	2.118182358938904	2.0680161213122217	1.9658890796623956	1.996349136427183	4.148234235813263	0.2763989405367286	0.757042189941329	0.4286610962400581	0.6130708555911942
ENSG00000243811	APOBEC3D	1.3792681634048813	1.346434661670215	1.389326525982359	1.5225252513668286	2.723513916737751	-0.23529917272024484	0.780305508556762	0.4275913762406226	0.6130708555911942
ENSG00000099994	SUSD2	2.648048718443728	2.7323760505968444	2.9950623756531862	2.657712141707049	7.114039661827719	-0.3028994638361293	0.7168382912072764	0.4309814255119175	0.6146382829743823
ENSG00000215268	AP000533.2	0.9501715511909699	0.9534437049532536	1.0324889175839431	1.0256999102737439	2.0147284572917354	-0.20664908288389316	0.7865389003559352	0.43805674024516045	0.6153913346997012
ENSG00000183762	KREMEN1	9.483666174446803	9.245485266698271	9.156034044301043	9.358697559544618	637.7415286055452	0.11311496219837847	0.14702729183209895	0.4347451449717716	0.6153913346997012
ENSG00000242114	MTFP1	0.9512584857373113	0.954537031015088	1.0697126477655003	0.9911063240325889	2.0319454150099836	-0.20694914334381623	0.7871003416720137	0.4357622448467931	0.6153913346997012
ENSG00000100298	APOBEC3H	1.6017365787374886	1.4474725494567047	1.3716215730851309	1.4822418588897859	2.8693308314022805	0.22353245048415002	0.781967041064181	0.43871031671399513	0.6153913346997012
ENSG00000100346	CACNA1I	2.7586493981165683	2.777686967348893	2.540585393489884	2.710976960667795	6.601730118922786	0.29987497056496754	0.7182909088866584	0.43877994206886856	0.6153913346997012
ENSG00000205702	CYP2D7	1.8607335855368634	1.9765729741635572	2.118687198398889	1.939060772337858	4.085309538440571	-0.25772433033708503	0.7607382294385864	0.4388647366981933	0.6153913346997012
ENSG00000100154	TTC28	4.534266267996657	4.576225226331325	4.4642273858258195	4.267855500819588	22.283525133291405	0.3098655668601957	0.527119129410849	0.4440639877650708	0.6209474146464221
ENSG00000159958	TNFRSF13C	1.8347506590296536	1.7809675515362653	1.7134891002121941	1.7077504514839328	3.4185346576481193	0.24617652893442024	0.7632865237323103	0.45237451532632933	0.6290637304537876
ENSG00000008735	MAPK8IP2	2.823283440140057	2.722009855600839	2.699673840958103	2.5790796008806516	6.635154854956331	0.29185882844929	0.7120508885183904	0.45191973316935247	0.6290637304537876
ENSG00000273139	AC007663.3	0.5533019132977813	0.3789905583590024	0.37958142098320696	0.4184305082030592	1.4099316750719941	0.14735006009024437	0.7957657433393238	0.4583069752161934	0.6338019326681242
ENSG00000093000	NUP50	10.81001950625318	10.749378120576171	10.871920538016946	10.824227714680529	1801.01457797092	-0.06944314389503749	0.09417728848917865	0.4570911046356264	0.6338019326681242
ENSG00000226471	Z93930.2	4.179841901655635	4.310331303613089	4.076785299105546	4.076595935451002	18.05660043088866	0.30260575025310155	0.5586412294044589	0.462759841265783	0.6364532611381454
ENSG00000198792	TMEM184B	9.534661118893947	9.474475101461554	9.289468148324262	9.519281693052493	703.3248288728607	0.09913755047813241	0.13639396991718114	0.46157719962931815	0.6364532611381454
ENSG00000237406	NDUFA9P1	3.221480453692954	3.1593384866541663	2.967377831497217	3.124381422179556	8.803844060434109	0.2934037469414879	0.6738454384887608	0.46920568846347993	0.643555343193079
ENSG00000128408	RIBC2	4.964536783689699	5.2553620813815884	4.889414394608834	4.982385586039383	32.95587078144389	0.27320884887451813	0.4616215301387288	0.472549023417548	0.6463749584621501
ENSG00000187045	TMPRSS6	1.6265766936297013	1.5582090726509996	1.6016555086248772	1.7676677414993145	3.2028407327076454	-0.22259167637753888	0.7650641803917485	0.473942565649601	0.6465194781415753
ENSG00000273216	AC002059.1	0.248388635983057	0.2878057400863959	0.2899191987458007	0.3592584660636305	1.254292124690975	-0.14456664191197377	0.7921347831854889	0.47859388015349563	0.6510951973903925
ENSG00000260708	AL118516.1	4.179020442675342	4.29374092862634	4.237324734017912	4.557337652785825	20.348726497745464	-0.2854291685184992	0.5452342707225619	0.48095506849774494	0.6525390388807242
ENSG00000273311	DGCR11	5.7697806791983535	5.721561744808741	6.009128412377539	5.820224521190217	57.25717550827919	-0.22853317437643517	0.3681055924611695	0.48262383236519607	0.6530381774860605
ENSG00000270022	Z93241.1	1.8275873935025104	1.8707989067926902	1.9491853831961665	1.93825760084858	3.7692615166717323	-0.23029048354864104	0.7489491162151466	0.48988966770509357	0.6610876698600994
ENSG00000187792	ZNF70	6.754833599627181	6.755791663779733	6.880600063409885	6.925643252529586	113.96273618472257	-0.17592454682972336	0.27335905700433133	0.49186957432017026	0.6619799632941702
ENSG00000128228	SDF2L1	6.946104992143098	7.010007781158251	6.631178506098397	6.993699888114483	120.00819193166032	0.1780328214425401	0.2796844721021623	0.49811318424642037	0.6685904237746071
ENSG00000264160	MIR4762	1.0141650589057822	0.881261828585798	0.8836868979631477	0.8805885711886379	1.9241969961798606	0.17133030452931824	0.7788389663624183	0.507906000252269	0.6799168323377041
ENSG00000185838	GNB1L	4.166967133818465	4.130361771210767	3.9250894777221474	4.071886670792986	16.971712575114353	0.26330478021682524	0.5636416846714263	0.5218628929626061	0.6935056118220541
ENSG00000099942	CRKL	10.446051334099725	10.421272501159573	10.401119511625126	10.339872339822454	1353.6582387184355	0.06493116943431505	0.1020705643744195	0.5222014367903116	0.6935056118220541
ENSG00000237214	AL080243.2	1.7049416736260485	1.6823060590295864	1.5755173627701573	1.6455327297635656	3.1686664851543465	0.20365383119184297	0.7558808154687944	0.5195654801038512	0.6935056118220541
ENSG00000183530	PRR14L	11.299015624377887	11.265578822526162	11.338033066254576	11.332011889688816	2537.104703442523	-0.05349346825537856	0.08487477320480531	0.5256345030203584	0.6962230092776251
ENSG00000226450	CYP2D8P	1.2147560434227946	1.3317663293408675	1.3742512653971346	1.3302067055246176	2.546715325819326	-0.1725724859047169	0.7699497752839023	0.5291858805188673	0.6990824000538721
ENSG00000187860	CCDC157	4.295212481062454	4.402944381822599	3.9794650795963378	4.372191335442687	19.672893238821196	0.2545462886759174	0.5545243685280175	0.5340387526746257	0.7036416111355961
ENSG00000099954	CECR2	1.1911415140091026	1.30848962801904	1.2756411048268872	1.3761389808376618	2.5122814103828297	-0.16544979604305912	0.7693693863394082	0.5421373688115381	0.7105821387555931
ENSG00000185651	UBE2L3	10.485120300124581	10.46383802311894	10.402896924062441	10.427480701114872	1394.1829722745642	0.061048677756254624	0.10037691986463833	0.5412482793372773	0.7105821387555931
ENSG00000188636	RTL6	9.493679357696815	9.444154541538685	9.467738274467058	9.31740835375736	690.9776475257347	0.07832475219987355	0.13234080442805302	0.5493388895324913	0.7181461524617465
ENSG00000236754	AC007666.1	1.3059474021773465	1.3482367308474268	1.281201011588276	1.2386273079876922	2.4739054121271753	0.171743803672125	0.7624865355662979	0.5531848181586916	0.7212955291315927
ENSG00000273300	AC000068.3	1.9201267503653783	1.8656608527633316	1.7572740283380817	1.863619513472553	3.6479933011242407	0.19031931041536057	0.7423226798647874	0.561990171769698	0.7308784099181046
ENSG00000100365	NCF4	1.7872778881380254	1.6856882149828505	1.8043796727567074	1.8291243543662805	3.4699258629196668	-0.1847502570729738	0.7442884275891012	0.5637993302325713	0.7313365989063328
ENSG00000272858	Z93930.3	2.403584819897451	2.545523992368598	2.389093519038842	2.378718116853914	5.458883574062813	0.2094053751329937	0.7079937941176943	0.5692988803819384	0.7365671081230235
ENSG00000099889	ARVCF	6.863611925012987	6.694799214290808	6.628137058141381	7.148491863983981	115.8258096083969	-0.1542075242011472	0.29692600867249325	0.5743710261015156	0.7412191647891024
ENSG00000244625	MIATNB	6.558611596720695	6.63388645304082	6.452966784277571	6.490793891592905	92.84454703043421	0.1533198108261382	0.2983068543177337	0.5813257735983205	0.7482706111445049
ENSG00000281530	AC004461.3	4.034665949648405	4.362031628425501	4.262760888294535	4.422024699664546	19.71401979927775	-0.22000552426441636	0.545421360756135	0.5837597450246471	0.7494818209779356
ENSG00000232346	Z74021.1	1.116497112886608	1.1576888190639325	1.235573822051943	1.156566860237671	2.2823181772052323	-0.1505188833431676	0.7618758972259234	0.5876814830393464	0.7525921032799793
ENSG00000273295	AP000350.6	4.271345616916585	4.379178780722384	4.284024954267687	4.114662323782516	19.362038839032905	0.21179373081479727	0.5375869265027454	0.6008584279951625	0.7675087299073068
ENSG00000226328	NUP50-DT	6.360407943407141	6.569289599099957	6.5794130651887635	6.595956016703487	92.52416275128576	-0.14468210442963444	0.301933182742717	0.6030813049172334	0.7683929316458151
ENSG00000186976	EFCAB6	2.6078257080665783	2.5933087712291325	2.5710530149377058	2.4523002979720463	5.937201210629756	0.1923355986231315	0.6951529011500693	0.6064857165115027	0.7707742523766439
ENSG00000077942	FBLN1	2.1204564695863155	2.094961642053166	2.1384126815750397	2.2275377350633283	4.464022589698903	-0.17698461468604243	0.7180259812105572	0.609171947664441	0.7722331255746198
ENSG00000099953	MMP11	3.982583290289579	3.8879564021224673	3.881219582626419	3.7666112325817633	14.816543166353943	0.20445287724109773	0.5761529979568202	0.6175061554033701	0.780826423205269
ENSG00000187051	RPS19BP1	7.743445685045852	7.5999794927433175	7.675308273913044	7.485832355383482	198.12963336171407	0.1013431697279611	0.2209851349831041	0.6346790030199009	0.8005247726532418
ENSG00000128294	TPST2	7.061842232782732	6.945941504321947	6.768258615905237	7.023857079395078	124.17547221441244	0.12025111059213688	0.2701656238832273	0.6386277518023347	0.8034865448741153
ENSG00000251322	SHANK3	3.2479311932915844	3.3565290721513588	3.1524611530010622	3.265265073338625	9.631469421712886	0.1875388469813596	0.6357388600850953	0.6405848352798065	0.803933968276157
ENSG00000177096	PHETA2	5.374407500935839	5.464364565494191	5.196323060823579	5.401797113003568	41.271220266918725	0.16518079660811374	0.41549021906548	0.6440802511710759	0.8058857620830148
ENSG00000231711	LINC00899	1.1344392696497638	1.2108101639015003	1.1438724333506263	1.1014962752440431	2.24125419735165	0.12827443120223853	0.7571675020338109	0.6453507497158804	0.8058857620830148
ENSG00000230107	AL022316.1	0.5604424409899785	0.5634434636228555	0.6418184046177258	0.5628249371430443	1.5213772549029962	-0.10845236605252566	0.7708799413682027	0.6490023101184769	0.8084346394031647
ENSG00000273353	AL008718.3	2.8865420990575648	3.1174873477741114	2.87754682001514	2.9649929233312107	7.94362080130943	0.17480476309211593	0.6621670718673545	0.6540833245927626	0.8122288049367092
ENSG00000205560	CPT1B	1.634558184927596	1.677219666208439	1.6830475359992259	1.744156303663573	3.2414763988464967	-0.14034595480706166	0.7356222643192913	0.655284195217863	0.8122288049367092
ENSG00000100162	CENPM	7.078194344347331	6.989812509545525	6.870412582076604	7.007622113803854	127.0446207045994	0.11031415496727227	0.2627560841692007	0.6584169882857686	0.8141017933976744
ENSG00000287967	AC004882.3	0.5375174274090861	0.5404933534080953	0.5427037802672923	0.6120675169332032	1.4869433394665	-0.10356057745341135	0.7703567741332806	0.6627901473515847	0.8170842224793367
ENSG00000273387	AC005005.3	2.5563307535473943	2.5093154611338027	2.4848986210970345	2.4383074516128023	5.669611490716259	0.16083588672363514	0.6908506938848333	0.664084387991174	0.8170842224793367
ENSG00000224856	AL035398.1	1.9705736896636334	2.0479822332638955	1.9880570599831338	1.906694125852757	3.981762870312803	0.1454390475131589	0.7223371299688927	0.665887384240355	0.8172994300456191
ENSG00000235568	NFAM1	2.08193395630842	1.9865027915689966	2.1368025501671486	2.0572367934893814	4.234059356521306	-0.14205826428786536	0.7167430155679011	0.6737895848345441	0.8249813941144906
ENSG00000213683	AC002056.1	1.391959007282103	1.502665426132515	1.3624967163820747	1.4324835710257788	2.7210856030230204	0.12303499661927161	0.7461026902863088	0.6787338573607087	0.8290131299150262
ENSG00000286129	AC245060.7	3.1000091604406297	3.268540907295796	3.0991264395241247	3.1151212090584672	8.936708348685714	0.1631665183245375	0.6415517859144924	0.681316813871671	0.8301481567077156
ENSG00000223704	LINC01422	1.4409075142231353	1.483475343912464	1.416295276438617	1.4109062305069506	2.720581013321545	0.12297351621413478	0.7430913853479147	0.6836020822563416	0.8309158481663038
ENSG00000239435	KCNMB3P1	0.9849708132010532	0.9526940604231651	1.0316502751666077	0.9891700084254251	2.0007040708728905	-0.10679974814446785	0.757493327872809	0.6891188589487782	0.8355982299330597
ENSG00000279159	AC003681.1	0.4964935582150519	0.49944148467540767	0.4613024255224093	0.6047370251368285	1.4697263817482518	-0.08818133053081875	0.7734239981303881	0.6916852399629019	0.8366891336418717
ENSG00000232545	AC253536.3	5.585134062380018	5.722797792472846	5.568088368230004	5.549493685268239	48.844436883581885	0.1339290749512879	0.38647498884179465	0.6942727917370104	0.8367911257022955
ENSG00000237668	RPS15AP38	1.9851561909404645	2.0990269166483917	2.0721090732938428	2.1294702726619805	4.2527900833439825	-0.13045102201791423	0.7146651103001493	0.698088406651411	0.8367911257022955
ENSG00000230071	RPL4P6	2.1645078108826703	2.1753087548679355	2.386513488716579	2.057959143607062	4.817697098203642	-0.12976730888096508	0.7154588257331991	0.6983837031399691	0.8367911257022955
ENSG00000100373	UPK3A	0.9907738245185342	0.8851587593782945	1.0391384222204938	0.9235816755484144	2.000199481171415	-0.0967420205550087	0.7637798792980879	0.6984372144806013	0.8367911257022955
ENSG00000100324	TAB1	7.8363708159680225	8.084595949106179	7.81226135486101	7.972932613003327	244.20351883374957	0.07697270064764895	0.20625113425952404	0.7006925728204936	0.837494456085447
ENSG00000279699	AC004264.2	0.5745087595538056	0.5794938622772177	0.544497283111169	0.5416758922485636	1.4766161140485348	0.09178590225519284	0.7674322574512942	0.7029840752308698	0.8382375433869279
ENSG00000099968	BCL2L13	9.509118375760222	9.34196659264599	9.408584507430199	9.354860079033344	678.0833663368674	0.04877720650138923	0.13421931604170922	0.7133901878050709	0.8486300338344682
ENSG00000236641	Z99916.1	1.2915636492757836	1.2971348812638799	1.33899220574716	1.3319381551211227	2.4977524342625093	-0.10331633721053592	0.7441736469495228	0.7213135817577185	0.856026993007978
ENSG00000253352	TUG1	10.774068637465874	10.753473692887372	10.757989240640992	10.70510885983594	1719.6543346410126	0.03306850273232372	0.09471823156982746	0.7262819866535858	0.8598904653304246
ENSG00000099957	P2RX6	1.5711868745141586	1.4707507286324757	1.6563548832760435	1.469969545853892	3.011008575967424	-0.1005467754572041	0.7402701659114762	0.7330150832734168	0.8646114836689713
ENSG00000273899	NOL12	5.564555499060372	5.6397821793256275	5.453723705100422	5.579421812630081	47.263509843820906	0.1169990607599319	0.39096462798253223	0.733714127575661	0.8646114836689713
ENSG00000273243	Z82243.1	3.958387147431389	3.938713956632605	3.875496929326502	3.8777344659716166	15.077747743668633	0.13171781464776175	0.5628884754179815	0.7461285052675108	0.8771815214152001
ENSG00000207780	MIR648	1.1987271019820667	1.353490291871878	1.3963885530335198	1.2402017025562968	2.5676294445384538	-0.08405651785726652	0.7529890147775503	0.7524874117120888	0.8801512073797519
ENSG00000100056	ESS2	6.867521923198293	7.0598252192212465	7.109827595489565	6.949508665805133	128.13314854136522	-0.07524458568523242	0.26508645638828354	0.7618684525687087	0.8801512073797519
ENSG00000100084	HIRA	6.645066023082969	6.619498269140686	6.726707476545678	6.666423351525087	101.50446584602736	-0.07558291968189251	0.28623755411354046	0.771352595069373	0.8801512073797519
ENSG00000242876	RN7SL812P	1.2699583364561973	1.3466257012840164	1.2403861782393621	1.3102444957311412	2.4707128408277717	0.0814752793254103	0.7435027523073006	0.7784604304314937	0.8801512073797519
ENSG00000234353	AP000346.2	0.9726412202445869	0.9438440313858024	0.8683652464865388	0.9782767366963394	1.938725972300181	0.07740018050799928	0.7597848863610919	0.761741412199573	0.8801512073797519
ENSG00000100014	SPECC1L	8.090440188808659	7.904226175989166	8.010832950940475	8.08932952518543	260.68568174357205	-0.053833280267058706	0.19569770389400792	0.7753187605430336	0.8801512073797519
ENSG00000100053	CRYBB3	3.038630910077921	3.120114859205746	3.0687802992611948	3.2039778316555183	8.689268489906672	-0.11748065768737206	0.6383862071964138	0.7610977310490352	0.8801512073797519
ENSG00000233010	RPEP4	1.9528707305881479	1.7965000046510593	1.8760345280845805	1.795224435118813	3.678225465858382	0.09596498906500671	0.7220381047708371	0.7687287384607286	0.8801512073797519
ENSG00000273350	AC004832.5	2.3165740670616346	2.2259948251978727	2.4060511203258494	2.2241783511313864	4.998192850122946	-0.10098538918054335	0.6982079646816682	0.7705512049588406	0.8801512073797519
ENSG00000184708	EIF4ENIF1	8.349446470793247	8.317490443197757	8.458336654902418	8.082555028946105	317.31356037501934	0.05484269128597788	0.19210047830056975	0.7700328508174955	0.8801512073797519
ENSG00000100225	FBXO7	9.857380695807832	9.813301061881	9.8228309372456	9.913852023387975	924.435640978932	-0.03468184201896298	0.11701010199465223	0.7635178527092947	0.8801512073797519
ENSG00000100124	ANKRD54	7.837871142210828	7.690827054637209	7.712444625377645	7.713422332889672	213.80252284703636	0.06015707580606723	0.2103277022289017	0.7683062922928552	0.8801512073797519
ENSG00000228274	AL021707.2	2.341016353625139	2.1810839715871437	2.2991875700111613	2.3209547075260355	4.928820429548478	-0.09780094218551902	0.6979171510087993	0.777636400780437	0.8801512073797519
